Id,Index,Offset,VariationId,BehaviorJudgeId,EzStateBehaviorType_old,RefType,ReferenceId,SfxVariationId,Stamina,Mp,Category,HeroPoint
0,0,0,0,0,0,1,5220990,0,0,0,6,0
0,0,0,22400,700,2,1,2240260,0,0,0,6,0
0,0,0,31400,10,2,1,3140010,0,0,0,6,0
0,0,0,51200,720,2,1,5120720,0,0,0,6,0
0,0,0,51600,700,2,1,5160313,0,0,0,6,0
0,0,0,51600,701,2,1,5160314,0,0,0,6,0
0,0,0,51600,450,2,1,5160450,0,0,0,6,0
0,0,0,51600,451,2,1,5160451,0,0,0,6,0
0,0,0,51600,452,2,1,5160452,0,0,0,6,0
0,0,0,51600,453,2,1,5160453,0,0,0,6,0
0,0,0,51600,454,2,1,5160454,0,0,0,6,0
0,0,0,0,700,2,1,1480700,0,0,0,6,0
0,0,0,0,710,2,1,1480710,0,0,0,6,0
0,0,0,22300,700,2,1,2230700,0,0,0,6,0
0,0,0,52800,320,2,1,5280320,0,0,0,3,0
0,0,0,0,0,0,0,3000,0,0,0,0,0
0,0,0,0,0,0,0,3001,0,0,0,0,0
0,0,0,0,0,0,0,3002,0,0,0,0,0
0,0,0,0,0,0,0,3003,0,0,0,0,0
0,0,0,0,0,0,0,3010,0,0,0,0,0
0,0,0,0,0,0,0,3011,0,0,0,0,0
0,0,0,0,0,0,0,3012,0,0,0,0,0
0,0,0,0,0,0,0,3013,0,0,0,0,0
0,0,0,0,0,0,0,3020,0,0,0,0,0
0,0,0,0,0,0,0,3021,0,0,0,0,0
0,0,0,0,0,0,0,3022,0,0,0,0,0
0,0,0,0,0,0,0,3023,0,0,0,0,0
0,0,0,0,0,0,0,3100,0,0,0,0,0
0,0,0,0,0,0,0,3101,0,0,0,0,0
0,0,0,0,0,0,0,3102,0,0,0,0,0
0,0,0,0,0,0,0,3103,0,0,0,0,0
0,0,0,0,0,0,0,3110,0,0,0,0,0
0,0,0,0,0,0,0,3111,0,0,0,0,0
0,0,0,0,0,0,0,3112,0,0,0,0,0
0,0,0,0,0,0,0,3113,0,0,0,0,0
0,0,0,0,0,0,0,3120,0,0,0,0,0
0,0,0,0,0,0,0,3121,0,0,0,0,0
0,0,0,0,0,0,0,3122,0,0,0,0,0
0,0,0,0,0,0,0,3123,0,0,0,0,0
0,0,0,0,0,0,0,3130,0,0,0,0,0
0,0,0,0,0,0,0,3131,0,0,0,0,0
0,0,0,0,0,0,0,3132,0,0,0,0,0
0,0,0,0,0,0,0,3133,0,0,0,0,0
0,0,0,0,0,0,0,5100,0,0,0,0,0
0,0,0,0,0,0,0,5110,0,0,0,0,0
0,0,0,0,0,0,0,5120,0,0,0,0,0
0,0,0,0,0,0,0,5200,0,0,0,0,0
0,0,0,0,0,0,0,5210,0,0,0,0,0
0,0,0,0,0,0,0,5220,0,0,0,0,0
0,0,0,0,0,0,0,5300,0,0,0,0,0
0,0,0,0,0,0,1,15310,0,0,0,0,0
0,0,0,0,0,0,1,15311,0,0,0,0,0
0,0,0,0,0,0,1,15312,0,0,0,0,0
0,0,0,0,0,0,1,15313,0,0,0,0,0
0,0,0,0,0,0,1,15314,0,0,0,0,0
0,0,0,0,0,0,1,15315,0,0,0,0,0
0,0,0,0,0,0,1,15316,0,0,0,0,0
0,0,0,0,0,0,0,5400,0,0,0,0,0
0,0,0,0,0,0,0,5410,0,0,0,0,0
0,0,0,0,0,0,1,15350,0,0,0,0,0
0,0,0,0,0,0,1,15351,0,0,0,0,0
0,0,0,0,0,0,1,15352,0,0,0,0,0
0,0,0,0,0,0,1,15353,0,0,0,0,0
0,0,0,0,0,0,1,15354,0,0,0,0,0
0,0,0,0,0,0,1,15355,0,0,0,0,0
0,0,0,0,0,0,1,15356,0,0,0,0,0
0,0,0,0,0,0,1,135000,0,0,0,0,0
0,0,0,0,0,0,1,135001,0,0,0,0,0
0,0,0,0,0,0,1,135002,0,0,0,0,0
0,0,0,0,0,0,1,135003,0,0,0,0,0
0,0,0,0,0,0,1,135004,0,0,0,0,0
0,0,0,0,0,0,1,135005,0,0,0,0,0
0,0,0,0,0,0,1,135006,0,0,0,0,0
0,0,0,0,0,0,1,135050,0,0,0,0,0
0,0,0,0,0,0,1,15340,0,0,0,0,0
0,0,0,0,0,0,1,15341,0,0,0,0,0
0,0,0,0,0,0,1,15342,0,0,0,0,0
0,0,0,0,0,0,1,15343,0,0,0,0,0
0,0,0,0,0,0,1,15344,0,0,0,0,0
0,0,0,0,0,0,1,15345,0,0,0,0,0
0,0,0,0,0,0,1,15346,0,0,0,0,0
0,0,0,0,0,0,1,138000,0,0,0,0,0
0,0,0,0,0,0,1,138001,0,0,0,0,0
0,0,0,0,0,0,1,138002,0,0,0,0,0
0,0,0,0,0,0,1,138003,0,0,0,0,0
0,0,0,0,0,0,1,138004,0,0,0,0,0
0,0,0,0,0,0,1,138005,0,0,0,0,0
0,0,0,0,0,0,1,138006,0,0,0,0,0
0,0,0,0,0,0,1,138010,0,0,0,0,0
0,0,0,0,0,0,1,138011,0,0,0,0,0
0,0,0,0,0,0,1,138012,0,0,0,0,0
0,0,0,0,0,0,1,138013,0,0,0,0,0
0,0,0,0,0,0,1,138014,0,0,0,0,0
0,0,0,0,0,0,1,138015,0,0,0,0,0
0,0,0,0,0,0,1,138016,0,0,0,0,0
0,0,0,0,0,0,1,138020,0,0,0,0,0
0,0,0,0,0,0,1,138021,0,0,0,0,0
0,0,0,0,0,0,1,138022,0,0,0,0,0
0,0,0,0,0,0,1,138023,0,0,0,0,0
0,0,0,0,0,0,1,138024,0,0,0,0,0
0,0,0,0,0,0,1,138025,0,0,0,0,0
0,0,0,0,0,0,1,138026,0,0,0,0,0
0,0,0,0,0,0,0,5830,0,0,0,0,0
0,0,0,0,0,0,0,5831,0,0,0,0,0
0,0,0,0,0,0,0,5832,0,0,0,0,0
0,0,0,0,0,0,0,5833,0,0,0,0,0
0,0,0,0,0,0,0,5834,0,0,0,0,0
0,0,0,0,0,0,0,5835,0,0,0,0,0
0,0,0,0,0,0,0,5836,0,0,0,0,0
0,0,0,0,0,0,1,138040,0,0,0,0,0
0,0,0,0,0,0,1,138041,0,0,0,0,0
0,0,0,0,0,0,1,138042,0,0,0,0,0
0,0,0,0,0,0,1,138043,0,0,0,0,0
0,0,0,0,0,0,1,138044,0,0,0,0,0
0,0,0,0,0,0,1,138045,0,0,0,0,0
0,0,0,0,0,0,1,138046,0,0,0,0,0
0,0,0,0,0,0,1,138050,0,0,0,0,0
0,0,0,0,0,0,1,138051,0,0,0,0,0
0,0,0,0,0,0,1,138060,0,0,0,0,0
0,0,0,0,0,0,0,5870,0,0,0,0,0
0,0,0,0,0,0,1,139000,0,0,0,0,0
0,0,0,0,0,0,1,139001,0,0,0,0,0
0,0,0,0,0,0,1,139002,0,0,0,0,0
0,0,0,0,0,0,1,139003,0,0,0,0,0
0,0,0,0,0,0,1,139004,0,0,0,0,0
0,0,0,0,0,0,1,139005,0,0,0,0,0
0,0,0,0,0,0,1,139006,0,0,0,0,0
0,0,0,0,0,0,0,6000,0,0,0,0,0
0,0,0,0,0,0,1,140000,0,0,0,0,0
0,0,0,0,0,0,1,140010,0,0,0,0,0
0,0,0,0,0,0,0,7000,0,0,0,0,0
0,0,0,0,0,0,0,7001,0,0,0,0,0
0,0,0,0,0,0,0,7002,0,0,0,0,0
0,0,0,0,0,0,0,7003,0,0,0,0,0
0,0,0,0,0,0,0,7004,0,0,0,0,0
0,0,0,0,0,0,0,7005,0,0,0,0,0
0,0,0,0,0,0,0,7006,0,0,0,0,0
0,0,0,0,0,0,1,149000,0,0,0,0,0
0,0,0,0,0,0,1,149010,0,0,0,0,0
0,0,0,0,0,0,1,149020,0,0,0,0,0
0,0,0,0,0,0,1,100010,0,0,0,0,0
0,0,0,0,0,0,1,100010,0,0,0,0,0
0,0,0,0,0,0,0,30600,0,0,0,0,0
0,0,0,0,0,0,0,31200,0,0,0,0,0
0,0,0,0,0,0,0,51500,0,0,0,0,0
0,0,0,0,0,0,0,51800,0,0,0,0,0
0,0,0,0,0,0,0,52000,0,0,0,0,0
0,0,0,0,0,0,0,52500,0,0,0,0,0
0,0,0,0,0,0,0,52700,0,0,0,0,0
0,0,0,0,0,0,0,52701,0,0,0,0,0
0,0,0,0,0,0,1,13750010,0,0,0,0,0
0,0,0,0,0,0,1,13750110,0,0,0,0,0
0,0,0,0,0,0,1,13750210,0,0,0,0,0
0,0,0,0,0,0,1,13750310,0,0,0,0,0
0,0,0,0,0,0,1,13750410,0,0,0,0,0
0,0,0,10700,10,2,0,1070010,0,0,0,6,0
0,0,0,10700,20,2,0,1070020,0,0,0,6,0
0,0,0,10700,30,2,0,1070030,0,0,0,6,0
0,0,0,10700,40,2,0,1070040,0,0,0,6,0
0,0,0,10700,50,2,0,1070050,0,0,0,6,0
0,0,0,10700,60,2,0,1070060,0,0,0,6,0
0,0,0,10700,70,2,0,1070070,0,0,0,6,0
0,0,0,10700,80,2,0,1070080,0,0,0,6,0
0,0,0,10700,90,2,1,1070090,0,0,0,6,0
0,0,0,10700,100,2,0,1070100,0,0,0,6,0
0,0,0,10700,110,2,0,1070110,0,0,0,6,0
0,0,0,10700,120,2,0,1070120,0,0,0,6,0
0,0,0,10700,130,2,0,1070130,0,0,0,6,0
0,0,0,10700,140,2,0,1070140,0,0,0,6,0
0,0,0,10700,150,2,0,1070150,0,0,0,6,0
0,0,0,10700,160,2,0,1070160,0,0,0,6,0
0,0,0,10700,170,2,0,1070170,0,0,0,6,0
0,0,0,10700,180,2,0,1070180,0,0,0,6,0
0,0,0,10700,190,2,0,1070190,0,0,0,6,0
0,0,0,10700,200,2,0,1070200,0,0,0,6,0
0,0,0,10700,210,2,0,1070210,0,0,0,6,0
0,0,0,10700,220,2,0,1070220,0,0,0,6,0
0,0,0,10700,230,2,1,1070230,0,0,0,6,0
0,0,0,10700,240,2,0,1070240,0,0,0,6,0
0,0,0,10700,500,2,0,1070500,0,0,0,6,0
0,0,0,10700,510,2,0,1070510,0,0,0,6,0
0,0,0,10700,520,2,0,1070520,0,0,0,6,0
0,0,0,10700,700,2,1,1070700,0,0,0,6,0
0,0,0,10700,701,2,1,1070701,0,0,0,6,0
0,0,0,10900,10,2,0,1090010,0,0,0,6,0
0,0,0,10900,20,2,0,1090020,0,0,0,6,0
0,0,0,10900,21,2,0,1090021,0,0,0,6,0
0,0,0,10900,22,2,0,1090022,0,0,0,6,0
0,0,0,10900,30,2,0,1090030,0,0,0,6,0
0,0,0,10900,40,2,0,1090040,0,0,0,6,0
0,0,0,10900,41,2,0,1090041,0,0,0,6,0
0,0,0,10900,42,2,0,1090042,0,0,0,6,0
0,0,0,10900,50,2,0,1090050,0,0,0,6,0
0,0,0,10900,51,2,0,1090051,0,0,0,6,0
0,0,0,10900,60,2,0,1090060,0,0,0,6,0
0,0,0,10900,61,2,0,1090061,0,0,0,6,0
0,0,0,10900,70,2,0,1090070,0,0,0,6,0
0,0,0,10900,71,2,0,1090071,0,0,0,6,0
0,0,0,10900,80,2,0,1090080,0,0,0,6,0
0,0,0,10900,100,2,0,1090100,0,0,0,6,0
0,0,0,10900,101,2,0,1090101,0,0,0,6,0
0,0,0,10900,102,2,0,1090102,0,0,0,6,0
0,0,0,10900,700,2,1,1090700,0,0,0,6,0
0,0,0,11000,100,2,0,1100100,0,0,0,6,0
0,0,0,11000,101,2,0,1100101,0,0,0,6,0
0,0,0,11000,102,2,0,1100102,0,0,0,6,0
0,0,0,11000,110,2,0,1100110,0,0,0,6,0
0,0,0,11000,120,2,0,1100120,0,0,0,6,0
0,0,0,11000,130,2,0,1100130,0,0,0,6,0
0,0,0,11000,140,2,0,1100140,0,0,0,6,0
0,0,0,11000,150,2,0,1100150,0,0,0,6,0
0,0,0,11000,151,2,0,1100151,0,0,0,6,0
0,0,0,11000,200,2,0,1100200,0,0,0,6,0
0,0,0,11000,201,2,0,1100201,0,0,0,6,0
0,0,0,11000,210,2,0,1100210,0,0,0,6,0
0,0,0,11000,220,2,0,1100220,0,0,0,6,0
0,0,0,11000,230,2,0,1100230,0,0,0,6,0
0,0,0,11000,240,2,0,1100240,0,0,0,6,0
0,0,0,11000,241,2,0,1100241,0,0,0,6,0
0,0,0,11000,250,2,0,1100250,0,0,0,6,0
0,0,0,11000,251,2,0,1100251,0,0,0,6,0
0,0,0,11000,252,2,0,1100252,0,0,0,6,0
0,0,0,11000,300,2,0,1100300,0,0,0,6,0
0,0,0,11000,310,2,0,1100310,0,0,0,6,0
0,0,0,11000,320,2,0,1100320,0,0,0,6,0
0,0,0,11000,330,2,0,1100330,0,0,0,6,0
0,0,0,11000,331,2,0,1100331,0,0,0,6,0
0,0,0,11000,332,2,0,1100332,0,0,0,6,0
0,0,0,11000,333,2,0,1100333,0,0,0,6,0
0,0,0,11000,334,2,0,1100334,0,0,0,6,0
0,0,0,11000,335,2,0,1100335,0,0,0,6,0
0,0,0,11000,340,2,0,1100340,0,0,0,6,0
0,0,0,11000,398,2,0,110038,0,0,0,6,0
0,0,0,11000,399,2,0,110039,0,0,0,6,0
0,0,0,11000,500,2,0,1100500,0,0,0,6,0
0,0,0,11000,501,2,0,1100501,0,0,0,6,0
0,0,0,11000,502,2,0,1100502,0,0,0,6,0
0,0,0,11000,510,2,0,1100510,0,0,0,6,0
0,0,0,11000,520,2,0,1100520,0,0,0,6,0
0,0,0,11000,530,2,0,1100530,0,0,0,6,0
0,0,0,11000,531,2,0,1100531,0,0,0,6,0
0,0,0,11000,532,2,0,1100532,0,0,0,6,0
0,0,0,11000,540,2,0,1100540,0,0,0,6,0
0,0,0,11000,541,2,0,1100541,0,0,0,6,0
0,0,0,11000,550,2,0,1100550,0,0,0,6,0
0,0,0,11000,551,2,0,1100551,0,0,0,6,0
0,0,0,11000,560,2,1,1100560,0,0,0,6,0
0,0,0,11000,700,2,0,1100700,0,0,0,6,0
0,0,0,11000,701,2,0,1100710,0,0,0,6,0
0,0,0,11000,710,2,0,1100710,0,0,0,6,0
0,0,0,11000,711,2,0,1100710,0,0,0,6,0
0,0,0,11000,750,2,1,1100750,0,0,0,6,0
0,0,0,11000,751,2,1,1100751,0,0,0,6,0
0,0,0,11000,752,2,1,1100752,0,0,0,6,0
0,0,0,11000,800,2,1,1100800,0,0,0,6,0
0,0,0,11000,801,2,1,1100801,0,0,0,6,0
0,0,0,11000,805,2,1,1100805,0,0,0,6,0
0,0,0,11000,806,2,1,1100806,0,0,0,6,0
0,0,0,11000,810,2,1,1100810,0,0,0,6,0
0,0,0,11000,811,2,1,1100811,0,0,0,6,0
0,0,0,11000,820,2,1,1100820,0,0,0,6,0
0,0,0,11000,821,2,1,1100821,0,0,0,6,0
0,0,0,11000,830,2,1,1100830,0,0,0,6,0
0,0,0,11000,832,2,1,1100832,0,0,0,6,0
0,0,0,11050,10,2,0,1105010,0,0,0,6,0
0,0,0,11050,11,2,0,1105011,0,0,0,6,0
0,0,0,11050,12,2,0,1105012,0,0,0,6,0
0,0,0,11050,20,2,0,1105020,0,0,0,6,0
0,0,0,11050,30,2,0,1105030,0,0,0,6,0
0,0,0,11050,40,2,0,1105040,0,0,0,6,0
0,0,0,11050,50,2,0,1105050,0,0,0,6,0
0,0,0,11050,51,2,0,1105051,0,0,0,6,0
0,0,0,11050,60,2,0,1105060,0,0,0,6,0
0,0,0,11050,61,2,0,1105061,0,0,0,6,0
0,0,0,11050,70,2,0,1105070,0,0,0,6,0
0,0,0,11050,110,2,0,1105110,0,0,0,6,0
0,0,0,11050,111,2,0,1105111,0,0,0,6,0
0,0,0,11050,120,2,0,1105120,0,0,0,6,0
0,0,0,11050,130,2,0,1105130,0,0,0,6,0
0,0,0,11050,140,2,0,1105140,0,0,0,6,0
0,0,0,11050,150,2,0,1105150,0,0,0,6,0
0,0,0,11050,160,2,0,1105160,0,0,0,6,0
0,0,0,11050,170,2,0,1105170,0,0,0,6,0
0,0,0,11050,180,2,0,1105180,0,0,0,6,0
0,0,0,11050,190,2,0,1105190,0,0,0,6,0
0,0,0,11050,200,2,0,1105200,0,0,0,6,0
0,0,0,11050,210,2,1,1105210,0,0,0,3,0
0,0,0,11050,220,2,1,1105220,0,0,0,3,0
0,0,0,11050,230,2,0,1105230,0,0,0,6,0
0,0,0,11100,100,2,0,111000,0,0,0,6,0
0,0,0,11100,110,2,0,111001,0,0,0,6,0
0,0,0,11100,120,2,0,111002,0,0,0,6,0
0,0,0,11100,130,2,0,111003,0,0,0,6,0
0,0,0,11100,140,2,0,111004,0,0,0,6,0
0,0,0,11100,150,2,0,111005,0,0,0,6,0
0,0,0,11100,160,2,0,111006,0,0,0,6,0
0,0,0,11100,170,2,0,111007,0,0,0,6,0
0,0,0,11100,180,2,0,111008,0,0,0,6,0
0,0,0,11100,190,2,0,111009,0,0,0,6,0
0,0,0,11100,200,2,0,111010,0,0,0,6,0
0,0,0,11100,210,2,0,111011,0,0,0,6,0
0,0,0,11100,220,2,0,111012,0,0,0,6,0
0,0,0,11100,230,2,0,111013,0,0,0,6,0
0,0,0,11100,700,2,0,111070,0,0,0,6,0
0,0,0,11100,990,2,1,1000,0,0,0,0,0
0,0,0,11200,10,2,0,1120010,0,0,0,6,0
0,0,0,11200,20,2,0,1120020,0,0,0,6,0
0,0,0,11200,30,2,0,1120030,0,0,0,6,0
0,0,0,11200,40,2,0,1120040,0,0,0,6,0
0,0,0,11200,50,2,0,1120050,0,0,0,6,0
0,0,0,11200,60,2,0,1120060,0,0,0,6,0
0,0,0,11200,70,2,0,1120070,0,0,0,6,0
0,0,0,11200,80,2,0,1120080,0,0,0,6,0
0,0,0,11200,90,2,0,1120090,0,0,0,6,0
0,0,0,11200,100,2,0,1120100,0,0,0,6,0
0,0,0,11200,200,2,0,1120200,0,0,0,6,0
0,0,0,11200,210,2,0,1120210,0,0,0,6,0
0,0,0,11200,220,2,0,1120220,0,0,0,6,0
0,0,0,11200,230,2,0,1120230,0,0,0,6,0
0,0,0,11200,240,2,0,1120240,0,0,0,6,0
0,0,0,11200,250,2,0,1120250,0,0,0,6,0
0,0,0,11200,260,2,0,1120260,0,0,0,6,0
0,0,0,11200,270,2,0,1120270,0,0,0,6,0
0,0,0,11200,280,2,0,1120280,0,0,0,6,0
0,0,0,11200,290,2,0,1120290,0,0,0,6,0
0,0,0,12000,500,2,0,1120500,0,0,0,6,0
0,0,0,11300,10,2,0,1130000,0,0,0,6,0
0,0,0,11300,20,2,0,1130020,0,0,0,6,0
0,0,0,11300,21,2,0,1130021,0,0,0,6,0
0,0,0,11300,30,2,0,1130030,0,0,0,6,0
0,0,0,11300,50,2,0,1130050,0,0,0,6,0
0,0,0,11300,700,2,1,1130700,0,0,0,6,0
0,0,0,11300,710,2,1,1130710,0,0,0,6,0
0,0,0,11320,10,2,0,1132010,0,0,0,6,0
0,0,0,11320,11,2,0,1132011,0,0,0,6,0
0,0,0,11500,100,2,0,1150100,0,0,0,6,0
0,0,0,11500,110,2,0,1150110,0,0,0,6,0
0,0,0,11500,120,2,0,1150120,0,0,0,6,0
0,0,0,11500,130,2,0,1150130,0,0,0,6,0
0,0,0,11500,140,2,0,1150140,0,0,0,6,0
0,0,0,11500,150,2,0,1150150,0,0,0,6,0
0,0,0,11500,160,2,0,1150160,0,0,0,6,0
0,0,0,11500,200,2,0,1150200,0,0,0,6,0
0,0,0,11500,210,2,0,1150210,0,0,0,6,0
0,0,0,11500,220,2,0,1150220,0,0,0,6,0
0,0,0,11500,230,2,0,1150230,0,0,0,6,0
0,0,0,11500,240,2,0,1150240,0,0,0,6,0
0,0,0,11500,250,2,0,1150250,0,0,0,6,0
0,0,0,11500,300,2,0,1150300,0,0,0,6,0
0,0,0,11500,310,2,0,1150310,0,0,0,6,0
0,0,0,11500,320,2,0,1150320,0,0,0,6,0
0,0,0,11500,330,2,0,1150330,0,0,0,6,0
0,0,0,11500,340,2,0,1150340,0,0,0,6,0
0,0,0,11500,350,2,0,1150350,0,0,0,6,0
0,0,0,11500,360,2,0,1150360,0,0,0,6,0
0,0,0,11500,370,2,0,1150370,0,0,0,6,0
0,0,0,11500,700,2,0,1150700,0,0,0,6,0
0,0,0,11700,10,2,0,1170010,0,0,0,6,0
0,0,0,11700,11,2,0,1170011,0,0,0,6,0
0,0,0,11700,12,2,0,1170012,0,0,0,6,0
0,0,0,11700,20,2,0,1170020,0,0,0,6,0
0,0,0,11700,21,2,0,1170021,0,0,0,6,0
0,0,0,11700,30,2,0,1170030,0,0,0,6,0
0,0,0,11700,40,2,0,1170040,0,0,0,6,0
0,0,0,11700,41,2,0,1170041,0,0,0,6,0
0,0,0,11700,50,2,0,1170050,0,0,0,6,0
0,0,0,11700,60,2,0,1170060,0,0,0,6,0
0,0,0,11700,70,2,0,1170070,0,0,0,6,0
0,0,0,11700,80,2,0,1170080,0,0,0,6,0
0,0,0,11700,90,2,0,1170090,0,0,0,6,0
0,0,0,11700,100,2,0,1170100,0,0,0,6,0
0,0,0,11700,101,2,0,1170101,0,0,0,6,0
0,0,0,11700,110,2,0,1170110,0,0,0,6,0
0,0,0,11700,120,2,0,1170120,0,0,0,6,0
0,0,0,11700,130,2,0,1170130,0,0,0,6,0
0,0,0,11700,200,2,0,1170200,0,0,0,6,0
0,0,0,11700,201,2,0,1170201,0,0,0,6,0
0,0,0,11700,202,2,0,1170202,0,0,0,6,0
0,0,0,11700,210,2,0,1170210,0,0,0,6,0
0,0,0,11700,211,2,0,1170211,0,0,0,6,0
0,0,0,11700,220,2,0,1170220,0,0,0,6,0
0,0,0,11700,230,2,0,1170230,0,0,0,6,0
0,0,0,11700,231,2,0,1170231,0,0,0,6,0
0,0,0,11700,240,2,0,1170240,0,0,0,6,0
0,0,0,11700,250,2,0,1170250,0,0,0,6,0
0,0,0,11700,260,2,0,1170260,0,0,0,6,0
0,0,0,11700,270,2,0,1170270,0,0,0,6,0
0,0,0,11700,280,2,0,1170280,0,0,0,6,0
0,0,0,11700,290,2,0,1170290,0,0,0,6,0
0,0,0,11700,291,2,0,1170291,0,0,0,6,0
0,0,0,11700,700,2,1,1170700,0,0,0,6,0
0,0,0,11700,900,2,0,1170900,0,0,0,6,0
0,0,0,11702,200,2,0,1170400,0,0,0,6,0
0,0,0,11702,201,2,0,1170401,0,0,0,6,0
0,0,0,11702,202,2,0,1170402,0,0,0,6,0
0,0,0,11702,210,2,0,1170410,0,0,0,6,0
0,0,0,11702,211,2,0,1170411,0,0,0,6,0
0,0,0,11702,220,2,0,1170420,0,0,0,6,0
0,0,0,11702,230,2,0,1170430,0,0,0,6,0
0,0,0,11702,231,2,0,1170431,0,0,0,6,0
0,0,0,11702,240,2,0,1170440,0,0,0,6,0
0,0,0,11702,250,2,0,1170450,0,0,0,6,0
0,0,0,11702,260,2,0,1170460,0,0,0,6,0
0,0,0,11702,270,2,0,1170470,0,0,0,6,0
0,0,0,11702,280,2,0,1170480,0,0,0,6,0
0,0,0,11702,290,2,0,1170490,0,0,0,6,0
0,0,0,11702,291,2,0,1170491,0,0,0,6,0
0,0,0,11800,10,2,0,1180010,0,0,0,6,0
0,0,0,11800,20,2,0,1180020,0,0,0,6,0
0,0,0,11800,30,2,0,1180030,0,0,0,6,0
0,0,0,11800,40,2,0,1180040,0,0,0,6,0
0,0,0,11800,50,2,0,1180050,0,0,0,6,0
0,0,0,11800,60,2,0,1180060,0,0,0,6,0
0,0,0,11800,70,2,0,1180070,0,0,0,6,0
0,0,0,11800,80,2,0,1180080,0,0,0,6,0
0,0,0,11800,90,2,0,1180090,0,0,0,6,0
0,0,0,11800,100,2,0,1180100,0,0,0,6,0
0,0,0,11800,110,2,0,1180110,0,0,0,6,0
0,0,0,11800,120,2,0,1180120,0,0,0,6,0
0,0,0,11800,200,2,0,1180200,0,0,0,6,0
0,0,0,11800,201,2,0,1180201,0,0,0,6,0
0,0,0,11800,210,2,0,1180210,0,0,0,7,0
0,0,0,11800,220,2,0,1180220,0,0,0,6,0
0,0,0,11800,221,2,0,1180221,0,0,0,6,0
0,0,0,11800,230,2,0,1180230,0,0,0,6,0
0,0,0,11800,231,2,0,1180231,0,0,0,7,0
0,0,0,11800,240,2,0,1180240,0,0,0,6,0
0,0,0,11800,241,2,0,1180241,0,0,0,6,0
0,0,0,11800,250,2,0,1180250,0,0,0,6,0
0,0,0,11800,251,2,0,1180251,0,0,0,6,0
0,0,0,11800,260,2,0,1180260,0,0,0,6,0
0,0,0,11800,261,2,0,1180261,0,0,0,6,0
0,0,0,11800,270,2,0,1180270,0,0,0,6,0
0,0,0,11800,271,2,0,1180271,0,0,0,7,0
0,0,0,11800,280,2,0,1180280,0,0,0,7,0
0,0,0,11800,290,2,0,1180290,0,0,0,7,0
0,0,0,11800,300,2,0,1180300,0,0,0,6,0
0,0,0,11800,310,2,0,1180310,0,0,0,6,0
0,0,0,11800,320,2,0,1180320,0,0,0,6,0
0,0,0,11800,321,2,0,1180321,0,0,0,7,0
0,0,0,11800,330,2,0,1180330,0,0,0,6,0
0,0,0,11800,331,2,0,1180331,0,0,0,7,0
0,0,0,11800,332,2,0,1180332,0,0,0,6,0
0,0,0,11800,333,2,0,1180333,0,0,0,7,0
0,0,0,11800,340,2,0,1180340,0,0,0,6,0
0,0,0,11800,341,2,0,1180341,0,0,0,7,0
0,0,0,11800,350,2,0,1180350,0,0,0,6,0
0,0,0,11800,700,2,1,1180700,0,0,0,6,0
0,0,0,11800,710,2,1,1180710,0,0,0,6,0
0,0,0,11800,720,2,1,1180720,0,0,0,6,0
0,0,0,11900,10,2,1,1190010,0,0,0,6,0
0,0,0,11900,100,2,0,1190100,0,0,0,6,0
0,0,0,11900,110,2,0,1190110,0,0,0,6,0
